source,target,approximate,no map,combination,scenario,choice list,descriptions
01701,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01702,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01703,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01704,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01705,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01706,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01710,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01711,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01712,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01713,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01714,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01715,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01716,A184,1,0,0,1,0,Tuberculosis of skin and subcutaneous tissue
01720,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01721,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01722,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01723,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01724,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01725,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01726,A182,1,0,0,1,0,Tuberculous peripheral lymphadenopathy
01730,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01730,A1851,1,0,0,1,0,Tuberculous episcleritis
01730,A1852,1,0,0,1,0,Tuberculous keratitis
01730,A1853,1,0,0,1,0,Tuberculous chorioretinitis
01730,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01730,A1859,1,0,0,1,0,Other tuberculosis of eye
01731,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01731,A1851,1,0,0,1,0,Tuberculous episcleritis
01731,A1852,1,0,0,1,0,Tuberculous keratitis
01731,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01731,A1859,1,0,0,1,0,Other tuberculosis of eye
01732,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01732,A1851,1,0,0,1,0,Tuberculous episcleritis
01732,A1852,1,0,0,1,0,Tuberculous keratitis
01732,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01732,A1859,1,0,0,1,0,Other tuberculosis of eye
01733,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01733,A1851,1,0,0,1,0,Tuberculous episcleritis
01733,A1852,1,0,0,1,0,Tuberculous keratitis
01733,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01733,A1859,1,0,0,1,0,Other tuberculosis of eye
01734,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01734,A1851,1,0,0,1,0,Tuberculous episcleritis
01734,A1852,1,0,0,1,0,Tuberculous keratitis
01734,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01734,A1859,1,0,0,1,0,Other tuberculosis of eye
01735,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01735,A1851,1,0,0,1,0,Tuberculous episcleritis
01735,A1852,1,0,0,1,0,Tuberculous keratitis
01735,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01735,A1859,1,0,0,1,0,Other tuberculosis of eye
01736,A1850,1,0,0,1,0,"Tuberculosis of eye, unspecified"
01736,A1851,1,0,0,1,0,Tuberculous episcleritis
01736,A1852,1,0,0,1,0,Tuberculous keratitis
01736,A1854,1,0,0,1,0,Tuberculous iridocyclitis
01736,A1859,1,0,0,1,0,Other tuberculosis of eye
01740,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01741,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01742,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01743,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01744,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01745,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01746,A186,1,0,0,1,0,Tuberculosis of (inner) (middle) ear
01750,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01751,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01752,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01753,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01754,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01755,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01756,A1881,1,0,0,1,0,Tuberculosis of thyroid gland
01760,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01761,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01762,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01763,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01764,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01765,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01766,A187,1,0,0,1,0,Tuberculosis of adrenal glands
01770,A1885,1,0,0,1,0,Tuberculosis of spleen
01771,A1885,1,0,0,1,0,Tuberculosis of spleen
01772,A1885,1,0,0,1,0,Tuberculosis of spleen
01773,A1885,1,0,0,1,0,Tuberculosis of spleen
01774,A1885,1,0,0,1,0,Tuberculosis of spleen
01775,A1885,1,0,0,1,0,Tuberculosis of spleen
01776,A1885,1,0,0,1,0,Tuberculosis of spleen
01780,A1889,1,0,0,1,0,Tuberculosis of other sites
01781,A1889,1,0,0,1,0,Tuberculosis of other sites
01782,A1889,1,0,0,1,0,Tuberculosis of other sites
01783,A1889,1,0,0,1,0,Tuberculosis of other sites
01784,A1889,1,0,0,1,0,Tuberculosis of other sites
01785,A1889,1,0,0,1,0,Tuberculosis of other sites
01786,A1889,1,0,0,1,0,Tuberculosis of other sites
01790,A1884,1,0,0,1,0,Tuberculosis of heart
01791,A1884,1,0,0,1,0,Tuberculosis of heart
01791,A1889,1,0,0,1,0,Tuberculosis of other sites
01792,A1884,1,0,0,1,0,Tuberculosis of heart
01792,A1889,1,0,0,1,0,Tuberculosis of other sites
01793,A1884,1,0,0,1,0,Tuberculosis of heart
01793,A1889,1,0,0,1,0,Tuberculosis of other sites
01794,A1884,1,0,0,1,0,Tuberculosis of heart
01794,A1889,1,0,0,1,0,Tuberculosis of other sites
01795,A1884,1,0,0,1,0,Tuberculosis of heart
01795,A1889,1,0,0,1,0,Tuberculosis of other sites
01796,A1884,1,0,0,1,0,Tuberculosis of heart
01796,A1889,1,0,0,1,0,Tuberculosis of other sites
01800,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01801,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01802,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01803,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01804,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01805,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01806,A192,1,0,0,1,0,"Acute miliary tuberculosis, unspecified"
01880,A198,1,0,0,1,0,Other miliary tuberculosis
01881,A198,1,0,0,1,0,Other miliary tuberculosis
01882,A198,1,0,0,1,0,Other miliary tuberculosis
01883,A198,1,0,0,1,0,Other miliary tuberculosis
01884,A198,1,0,0,1,0,Other miliary tuberculosis
01885,A198,1,0,0,1,0,Other miliary tuberculosis
01886,A198,1,0,0,1,0,Other miliary tuberculosis
01890,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
01891,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
01892,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
01893,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
01894,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
01895,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
01896,A199,1,0,0,1,0,"Miliary tuberculosis, unspecified"
0200,A200,1,0,0,1,0,Bubonic plague
0201,A201,1,0,0,1,0,Cellulocutaneous plague
0202,A207,1,0,0,1,0,Septicemic plague
0203,A202,1,0,0,1,0,Pneumonic plague
0204,A202,1,0,0,1,0,Pneumonic plague
0205,A202,1,0,0,1,0,Pneumonic plague
0208,A208,1,0,0,1,0,Other forms of plague
0209,A209,1,0,0,1,0,"Plague, unspecified"
0210,A210,1,0,0,1,0,Ulceroglandular tularemia
0211,A213,1,0,0,1,0,Gastrointestinal tularemia
0212,A212,1,0,0,1,0,Pulmonary tularemia
0213,A211,1,0,0,1,0,Oculoglandular tularemia
0218,A217,1,0,0,1,0,Generalized tularemia
0218,A218,1,0,0,1,0,Other forms of tularemia
0219,A219,1,0,0,1,0,"Tularemia, unspecified"
0220,A220,1,0,0,1,0,Cutaneous anthrax
0221,A221,1,0,0,1,0,Pulmonary anthrax
0222,A222,1,0,0,1,0,Gastrointestinal anthrax
0223,A227,1,0,0,1,0,Anthrax sepsis
0228,A228,1,0,0,1,0,Other forms of anthrax
0229,A229,1,0,0,1,0,"Anthrax, unspecified"
0230,A230,1,0,0,1,0,Brucellosis due to Brucella melitensis
0231,A231,1,0,0,1,0,Brucellosis due to Brucella abortus
0232,A232,1,0,0,1,0,Brucellosis due to Brucella suis
0233,A233,1,0,0,1,0,Brucellosis due to Brucella canis
0238,A238,1,0,0,1,0,Other brucellosis
0239,A239,1,0,0,1,0,"Brucellosis, unspecified"
024,A240,1,0,0,1,0,Glanders
025,A243,1,0,0,1,0,Other melioidosis
025,A249,1,0,0,1,0,"Melioidosis, unspecified"
0260,A250,1,0,0,1,0,Spirillosis
0261,A251,1,0,0,1,0,Streptobacillosis
0269,A259,1,0,0,1,0,"Rat-bite fever, unspecified"
0270,A3211,1,0,0,1,0,Listerial meningitis
0270,A3212,1,0,0,1,0,Listerial meningoencephalitis
0270,A327,1,0,0,1,0,Listerial sepsis
0270,A3281,1,0,0,1,0,Oculoglandular listeriosis
0270,A3289,1,0,0,1,0,Other forms of listeriosis
0270,A329,1,0,0,1,0,"Listeriosis, unspecified"
0271,A267,1,0,0,1,0,Erysipelothrix sepsis
0271,A268,1,0,0,1,0,Other forms of erysipeloid
0271,A269,1,0,0,1,0,"Erysipeloid, unspecified"
0272,A280,1,0,0,1,0,Pasteurellosis
0278,A288,1,0,0,1,0,"Other specified zoonotic bacterial diseases, not elsewhere classified"
0279,A289,1,0,0,1,0,"Zoonotic bacterial disease, unspecified"
0300,A305,1,0,0,1,0,Lepromatous leprosy
0301,A301,1,0,0,1,0,Tuberculoid leprosy
0302,A300,1,0,0,1,0,Indeterminate leprosy
0303,A303,1,0,0,1,0,Borderline leprosy
0308,A308,1,0,0,1,0,Other forms of leprosy
0309,A309,1,0,0,1,0,"Leprosy, unspecified"
0310,A310,1,0,0,1,0,Pulmonary mycobacterial infection
0311,A311,1,0,0,1,0,Cutaneous mycobacterial infection
0312,A312,1,0,0,1,0,Disseminated mycobacterium avium-intracellulare complex (DMAC)
0318,A318,1,0,0,1,0,Other mycobacterial infections
0319,A319,1,0,0,1,0,"Mycobacterial infection, unspecified"
0320,A360,1,0,0,1,0,Pharyngeal diphtheria
0321,A361,1,0,0,1,0,Nasopharyngeal diphtheria
0322,A3689,1,0,0,1,0,Other diphtheritic complications
0323,A362,1,0,0,1,0,Laryngeal diphtheria
03281,A3686,1,0,0,1,0,Diphtheritic conjunctivitis
03282,A3681,1,0,0,1,0,Diphtheritic cardiomyopathy
03283,A3689,1,0,0,1,0,Other diphtheritic complications
03284,A3685,1,0,0,1,0,Diphtheritic cystitis
03285,A363,1,0,0,1,0,Cutaneous diphtheria
03289,A3682,1,0,0,1,0,Diphtheritic radiculomyelitis
03289,A3683,1,0,0,1,0,Diphtheritic polyneuritis
03289,A3684,1,0,0,1,0,Diphtheritic tubulo-interstitial nephropathy
03289,A3689,1,0,0,1,0,Other diphtheritic complications
0329,A369,1,0,0,1,0,"Diphtheria, unspecified"
0330,A3700,1,0,0,1,0,Whooping cough due to Bordetella pertussis without pneumonia
0331,A3710,1,0,0,1,0,Whooping cough due to Bordetella parapertussis without pneumonia
0338,A3780,1,0,0,1,0,Whooping cough due to other Bordetella species without pneumonia
0339,A3790,1,0,0,1,0,"Whooping cough, unspecified species without pneumonia"
0340,J020,1,0,0,1,0,Streptococcal pharyngitis
0340,J0300,1,0,0,1,0,"Acute streptococcal tonsillitis, unspecified"
0341,A389,1,0,0,1,0,"Scarlet fever, uncomplicated"
035,A46,1,0,0,1,0,Erysipelas
0360,A390,1,0,0,1,0,Meningococcal meningitis
0361,A3981,1,0,0,1,0,Meningococcal encephalitis
0362,A394,1,0,0,1,0,"Meningococcemia, unspecified"
0363,A391,1,0,0,1,0,Waterhouse-Friderichsen syndrome
03640,A3950,1,0,0,1,0,"Meningococcal carditis, unspecified"
03641,A3953,1,0,0,1,0,Meningococcal pericarditis
03642,A3951,1,0,0,1,0,Meningococcal endocarditis
03643,A3952,1,0,0,1,0,Meningococcal myocarditis
03681,A3982,1,0,0,1,0,Meningococcal retrobulbar neuritis
03682,A3983,1,0,0,1,0,Meningococcal arthritis
03689,A3989,1,0,0,1,0,Other meningococcal infections
0369,A399,1,0,0,1,0,"Meningococcal infection, unspecified"
037,A35,1,0,0,1,0,Other tetanus
0380,A409,1,0,0,1,0,"Streptococcal sepsis, unspecified"
03810,A412,1,0,0,1,0,Sepsis due to unspecified staphylococcus
03811,A4101,1,0,0,1,0,Sepsis due to Methicillin susceptible Staphylococcus aureus
03812,A4102,1,0,0,1,0,Sepsis due to Methicillin resistant Staphylococcus aureus
03819,A411,1,0,0,1,0,Sepsis due to other specified staphylococcus
0382,A403,1,0,0,1,0,Sepsis due to Streptococcus pneumoniae
0383,A414,1,0,0,1,0,Sepsis due to anaerobes
03840,A4150,1,0,0,1,0,"Gram-negative sepsis, unspecified"
03841,A413,1,0,0,1,0,Sepsis due to Hemophilus influenzae
03842,A4151,1,0,0,1,0,Sepsis due to Escherichia coli [E. coli]
03843,A4152,1,0,0,1,0,Sepsis due to Pseudomonas
03844,A4153,1,0,0,1,0,Sepsis due to Serratia
03849,A4159,1,0,0,1,0,Other Gram-negative sepsis
0388,A4189,1,0,0,1,0,Other specified sepsis
0389,A419,1,0,0,1,0,"Sepsis, unspecified organism"
0390,L081,1,0,0,1,0,Erythrasma
0391,A420,1,0,0,1,0,Pulmonary actinomycosis
0392,A421,1,0,0,1,0,Abdominal actinomycosis
0393,A422,1,0,0,1,0,Cervicofacial actinomycosis
0394,B479,1,0,0,1,0,"Mycetoma, unspecified"
0398,A4281,1,0,0,1,0,Actinomycotic meningitis
0398,A4282,1,0,0,1,0,Actinomycotic encephalitis
0398,A4289,1,0,0,1,0,Other forms of actinomycosis
0398,A438,1,0,0,1,0,Other forms of nocardiosis
0399,A429,1,0,0,1,0,"Actinomycosis, unspecified"
0399,A439,1,0,0,1,0,"Nocardiosis, unspecified"
0399,B471,1,0,0,1,0,Actinomycetoma
0400,A480,1,0,0,1,0,Gas gangrene
0401,A488,1,0,0,1,0,Other specified bacterial diseases
0402,K9081,1,0,0,1,0,Whipple's disease
0403,A488,1,0,0,1,0,Other specified bacterial diseases
04041,A4851,1,0,0,1,0,Infant botulism
04042,A4852,1,0,0,1,0,Wound botulism
04081,M60009,1,0,0,1,0,"Infective myositis, unspecified site"
04082,A483,1,0,0,1,0,Toxic shock syndrome
04089,A488,1,0,0,1,0,Other specified bacterial diseases
04100,B955,1,0,0,1,0,Unspecified streptococcus as the cause of diseases classified elsewhere
04101,B950,1,0,0,1,0,"Streptococcus, group A, as the cause of diseases classified elsewhere"
04102,B951,1,0,0,1,0,"Streptococcus, group B, as the cause of diseases classified elsewhere"
04103,B954,1,0,0,1,0,Other streptococcus as the cause of diseases classified elsewhere
04104,B952,1,0,0,1,0,Enterococcus as the cause of diseases classified elsewhere
04105,B954,1,0,0,1,0,Other streptococcus as the cause of diseases classified elsewhere
04109,B954,1,0,0,1,0,Other streptococcus as the cause of diseases classified elsewhere
04110,B958,1,0,0,1,0,Unspecified staphylococcus as the cause of diseases classified elsewhere
04111,B9561,1,0,0,1,0,Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere
04112,B9562,1,0,0,1,0,Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere
04119,B957,1,0,0,1,0,Other staphylococcus as the cause of diseases classified elsewhere
0412,B953,1,0,0,1,0,Streptococcus pneumoniae as the cause of diseases classified elsewhere
0413,B961,1,0,0,1,0,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere
04141,B9621,1,0,0,1,0,Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157 as the cause of diseases classified elsewhere
04142,B9622,1,0,0,1,0,Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere
04143,B9623,1,0,0,1,0,Unspecified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere
04149,B9620,1,0,0,1,0,Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere
04149,B9629,1,0,0,1,0,Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere
0415,B963,1,0,0,1,0,Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere
0416,B964,1,0,0,1,0,Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere
0417,B965,1,0,0,1,0,Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere
04181,A493,1,0,0,1,0,"Mycoplasma infection, unspecified site"
04181,B960,1,0,0,1,0,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere
04182,B966,1,0,0,1,0,Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere
04183,B967,1,0,0,1,0,Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere
04184,B9689,1,0,0,1,0,Other specified bacterial agents as the cause of diseases classified elsewhere
04185,B9689,1,0,0,1,0,Other specified bacterial agents as the cause of diseases classified elsewhere
04186,B9681,1,0,0,1,0,Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere
04189,B9689,1,0,0,1,0,Other specified bacterial agents as the cause of diseases classified elsewhere
0419,B9689,1,0,0,1,0,Other specified bacterial agents as the cause of diseases classified elsewhere
042,B20,1,0,0,1,0,Human immunodeficiency virus [HIV] disease
04500,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04501,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04502,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04503,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04510,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04511,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04512,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04513,A8039,1,0,0,1,0,Other acute paralytic poliomyelitis
04520,A804,1,0,0,1,0,Acute nonparalytic poliomyelitis
04521,A804,1,0,0,1,0,Acute nonparalytic poliomyelitis
04522,A804,1,0,0,1,0,Acute nonparalytic poliomyelitis
04523,A804,1,0,0,1,0,Acute nonparalytic poliomyelitis
04590,A809,1,0,0,1,0,"Acute poliomyelitis, unspecified"
04591,A809,1,0,0,1,0,"Acute poliomyelitis, unspecified"
04592,A809,1,0,0,1,0,"Acute poliomyelitis, unspecified"
04593,A809,1,0,0,1,0,"Acute poliomyelitis, unspecified"
0460,A8181,1,0,0,1,0,Kuru
04611,A8101,1,0,0,1,0,Variant Creutzfeldt-Jakob disease
04619,A8100,1,0,0,1,0,"Creutzfeldt-Jakob disease, unspecified"
04619,A8109,1,0,0,1,0,Other Creutzfeldt-Jakob disease
0462,A811,1,0,0,1,0,Subacute sclerosing panencephalitis
0463,A812,1,0,0,1,0,Progressive multifocal leukoencephalopathy
04671,A8182,1,0,0,1,0,Gerstmann-Straussler-Scheinker syndrome
04672,A8183,1,0,0,1,0,Fatal familial insomnia
04679,A8189,1,0,0,1,0,Other atypical virus infections of central nervous system
0468,A8189,1,0,0,1,0,Other atypical virus infections of central nervous system
0469,A819,1,0,0,1,0,"Atypical virus infection of central nervous system, unspecified"
0470,A870,1,0,0,1,0,Enteroviral meningitis
0471,A870,1,0,0,1,0,Enteroviral meningitis
0478,A878,1,0,0,1,0,Other viral meningitis
0479,A879,1,0,0,1,0,"Viral meningitis, unspecified"
048,A880,1,0,0,1,0,Enteroviral exanthematous fever [Boston exanthem]
0490,A872,1,0,0,1,0,Lymphocytic choriomeningitis
0491,A871,1,0,0,1,0,Adenoviral meningitis
0498,A850,1,0,0,1,0,Enteroviral encephalitis
0498,A851,1,0,0,1,0,Adenoviral encephalitis
0498,A858,1,0,0,1,0,Other specified viral encephalitis
0498,A888,1,0,0,1,0,Other specified viral infections of central nervous system
0499,A86,1,0,0,1,0,Unspecified viral encephalitis
0499,A89,1,0,0,1,0,Unspecified viral infection of central nervous system
0500,B03,1,0,0,1,0,Smallpox
0501,B03,1,0,0,1,0,Smallpox
0502,B03,1,0,0,1,0,Smallpox
0509,B03,1,0,0,1,0,Smallpox
05101,B08010,1,0,0,1,0,Cowpox
05102,B08011,1,0,0,1,0,Vaccinia not from vaccine
0511,B0803,1,0,0,1,0,Pseudocowpox [milker's node]
0512,B0802,1,0,0,1,0,Orf virus disease
0519,B0804,1,0,0,1,0,"Paravaccinia, unspecified"
0520,B0111,1,0,0,1,0,Varicella encephalitis and encephalomyelitis
0521,B012,1,0,0,1,0,Varicella pneumonia
0522,B0112,1,0,0,1,0,Varicella myelitis
0527,B010,1,0,0,1,0,Varicella meningitis
0527,B0181,1,0,0,1,0,Varicella keratitis
0527,B0189,1,0,0,1,0,Other varicella complications
0528,B0189,1,0,0,1,0,Other varicella complications
0529,B019,1,0,0,1,0,Varicella without complication
0530,B021,1,0,0,1,0,Zoster meningitis
05310,B0229,1,0,0,1,0,Other postherpetic nervous system involvement
05311,B0221,1,0,0,1,0,Postherpetic geniculate ganglionitis
05312,B0222,1,0,0,1,0,Postherpetic trigeminal neuralgia
05313,B0223,1,0,0,1,0,Postherpetic polyneuropathy
05314,B0224,1,0,0,1,0,Postherpetic myelitis
05319,B0229,1,0,0,1,0,Other postherpetic nervous system involvement
05320,B0239,1,0,0,1,0,Other herpes zoster eye disease
05321,B0233,1,0,0,1,0,Zoster keratitis
05322,B0232,1,0,0,1,0,Zoster iridocyclitis
05329,B0239,1,0,0,1,0,Other herpes zoster eye disease
05371,B028,1,0,0,1,0,Zoster with other complications
05379,B028,1,0,0,1,0,Zoster with other complications
0538,B028,1,0,0,1,0,Zoster with other complications
0539,B029,1,0,0,1,0,Zoster without complications
0540,B000,1,0,0,1,0,Eczema herpeticum
05410,A609,1,0,0,1,0,"Anogenital herpesviral infection, unspecified"
05411,A6004,1,0,0,1,0,Herpesviral vulvovaginitis
05412,A6004,1,0,0,1,0,Herpesviral vulvovaginitis
05413,A6001,1,0,0,1,0,Herpesviral infection of penis
05419,A6009,1,0,0,1,0,Herpesviral infection of other urogenital tract
0542,B002,1,0,0,1,0,Herpesviral gingivostomatitis and pharyngotonsillitis
0543,B004,1,0,0,1,0,Herpesviral encephalitis
05440,B0050,1,0,0,1,0,"Herpesviral ocular disease, unspecified"
05441,B0059,1,0,0,1,0,Other herpesviral disease of eye
05442,B0052,1,0,0,1,0,Herpesviral keratitis
05443,B0052,1,0,0,1,0,Herpesviral keratitis
05444,B0051,1,0,0,1,0,Herpesviral iridocyclitis
05449,B0059,1,0,0,1,0,Other herpesviral disease of eye
0545,B007,1,0,0,1,0,Disseminated herpesviral disease
0546,B0089,1,0,0,1,0,Other herpesviral infection
05471,B0081,1,0,0,1,0,Herpesviral hepatitis
05472,B003,1,0,0,1,0,Herpesviral meningitis
05473,B001,1,0,0,1,0,Herpesviral vesicular dermatitis
05474,B0082,1,0,0,1,0,Herpes simplex myelitis
